,job_description,job_location,job_title,sponsored
708,"$85,000 - $108,000 a year (Indeed Est.) Job OverviewThe Citizens Utility Board (CUB), Illinois’ premier advocacy group for utility customers, has an opening for a full-time Data Scientist. CUB’s research focuses on the interconnected economic impacts of utility policy decisions, individual usage patterns and electric rate design. We utilize commodity and energy services pricing data from various utility and government sources, GIS and demographic data from sources such as the U.S. Census and market research firms, and customer-usage data taken directly from a utility's smart grid. We are looking for a Data Scientist with experience in programming and machine learning techniques to expand our capacity to pursue consumer research questions. The ideal candidate is adept at using large data sets to glean insights into consumer behavior patterns. They must have experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. The right candidate will have a passion for discovering solutions hidden in large data sets and translating knowledge into policies that protect consumers.Responsibilities for Data ScientistWork with research and policy teams to build organizational knowledge base and contribute to utility literature.Mine and analyze utility customer data from multiple databases to investigate energy usage patterns and consumer demand profiles.Assess the effectiveness and accuracy of new data sources and data gathering techniques.Develop custom data models and algorithms to apply to data sets.Coordinate with different functional teams to implement models and monitor outcomes.Qualifications for Data ScientistExperience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.Experience working with and creating data architectures.Knowledge of a variety of machine learning techniques (clustering, decision tree learning, etc.) and their real-world advantages/drawbacks.Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.Excellent written and verbal communication skills.A drive to learn and master new technologies and techniques.Coding knowledge and experience with several languages: C, C++, Java, JavaScript, etc.Employment DetailsWhile this opening is designed as a full-time position based in Chicago, we would consider different employment arrangements for the right candidate.Informal but busy work environment/small staff of 25.Convenient downtown Chicago location, close to transportation and restaurants.Salary competitive with similar nonprofit, positions.Health and dental Insurance.401K with company match.Vacation, PTO and Sick Time.Additional week of paid vacation: December 24 up to and including January 1stHands-on, roll-up-your-sleeves experience at a respected hard-working nonprofit once praised by The St. Louis Post-Dispatch as the “gold standard” of consumer groups nationwide.** To be considered for this position, please send cover letter and resume to:Kristin Munsch, Deputy DirectorCitizens Utility Board (CUB)309 W. Washington St.Suite 800Chicago, IL 60606Job Type: Full-timeExperience:Data Mining: 1 year (Preferred)R: 1 year (Preferred)C/C++: 1 year (Preferred)Java: 1 year (Preferred)","Chicago, IL 60606 (Loop area)",Data Scientist,False
709,"$91,000 - $134,000 a year (Indeed Est.) Apply your technology skills to making an impact on today’s critical education issues as a Lead Data Scientist for the Utah Education Policy Center (UEPC). Help us provide timely, high-quality, data-driven analyses by creating and managing the data infrastructure, processes, automation, and tools that help the UEPC accelerate and scale our capabilities and put real information in the hands of local, state, and national leaders and policy makers.

The ideal candidate will:
Posses a proven track record in data wrangling, reporting/visualization development, and analytics
Posses excellent organizational and communication skills
Design, develop, analyze, test, and implement software and application systems to support the data collection, analysis, reporting, visualization, and delivery that are core to UEPC’s mission.
Partner with UEPC team members to develop data designs for surveys and data strategy for UEPC systems to streamline processing and maximize utility of collected data.
Deliver ETL, analytics, reporting, and visualization capabilities and content to support UEPC projects.
Work with UEPC leadership and technical resources to create and maintain a UEPC data and analytics strategy that supports current and anticipates future needs.
Write and maintain complete documentation of our technology systems including documentation for users and supporting technical content in Request for Proposal (RFP) responses.
Responsibilities
Responsibilities
Research, design, and develop applications for statistical analysis, data visualization, and automated report generation.
Deliver high-quality projects on time with optimal design architecture, coding, unit tests, and documentation.
Support UEPC team members and ensure established goals and deadlines are met.
Perform basic and advanced programming functions under minimal supervision.
Assist in analyzing and revising existing programs as needed.
Develop standalone and web services based capabilities using Java and Spring framework.
Work with MySQL database, including design of related databases. Using Java JDBC and JPA for data management is preferred.
Experience in the latest front-end technologies (i.e., HTML5, CSS3, JavaScript, Angular, JQuery, Responsive Design, etc.)
Manage multiple tasks and responsibilities in high-pressure environments.

Required Skills & Experience
Strong experience developing analytics and reporting for structure and unstructured data sets.
Experience creating complex, integrated data sets to support business analytic and reporting requirements.
Strong knowledge of SQL and designing, managing, and querying relational databases is required; experience with NoSQL databases such as Postgres, Cassandra.
Background in statistical methods and demonstrated ability to apply those methods to design and execution of real-world projects
Exceptional analytical, conceptual, and problem-solving skills.
Commitment to quality through the ability to translate complex technical requirements into functional software using best practices to write high-quality code.
Excellent organizational and communication skills, including to establish and maintain effective working relationships with co-workers, study teams, and project managers.
Excel at pinpointing and resolving problems in early project stages for high efficiency and cost-effectiveness.
Experience creating robust practices and processes to manage data, analytics, and reporting code (DataOps)
BS in Computer Science, Mathematics, Statistics, Information Technology, or other related scientific/engineering field.
A proven track record in data wrangling, reporting/visualization development, and analytics.
Work Environment and Level of Frequency typically required
Nearly Continuously: Office environment.
Physical Requirements and Level of Frequency that may be required
Nearly Continuously: Sitting, hearing, listening, talking.
Often: Repetitive hand motions (such as typing), walking, standing.
Seldom: Bending, reaching overhead.
Minimum Qualifications
Bachelor’s Degree and 6-8 years of related experience in the field or related area is required.

This position has no responsibility for providing care to patients.

Applicants must demonstrate the potential ability to perform the essential functions of the job as outlined in the position description.
Preferences
MS or higher in Computer Science, Mathematics, Statistics, Information Technology, or other related scientific/engineering field.
Experience developing models with machine learning libraries (e.g. Scikit-Learn, NumPy, SciPy) and tools (e.g. TensorFlow, Databricks AzureML).
Working knowledge of Big Data and distributed computing technologies such as Hadoop, Spark, and Kubernetes.
Experience designing, implementing, and securing software and data assets in a Public Cloud (e.g. AWS, Azure, Google Cloud) environment.
Type Benefited Staff Special Instructions Summary
A cover letter is required to apply to this position. Please use it as an opportunity to showcase your written communication skills by telling us things that your resume does not. Including information about how you might approach this position and its responsibilities could be helpful.","Salt Lake City, UT",Data Scientist,False
710,"$129,000 - $191,000 a year (Indeed Est.) Juvo was founded with an overarching mission: to establish financial identities for the billions of people worldwide who are creditworthy, yet financially excluded. In partnership with mobile network operators, Juvo's proprietary Identity Scoring technology uses data science, machine learning and game mechanics to create an identity-based relationship with anonymous prepaid users, opening up access to otherwise unattainable mobile financial services.

Since emerging from stealth in September 2016, Juvo has increased its global reach five times over, from 100 million to 500 million, and has steadily grown its operations and employee base worldwide with 70 employees today. To date, Juvo has enabled over 400M transactions in 25 countries and 4 continents, with 1M active subscribers a day. Juvo's mobile operator partners include Telefonica, Millicom, Sprint, Duetsche Telekom and Cable & Wireless.

In 2017, Juvo completed a $40 million USD Series B funding round with funding from Samsung NEXT and top-tier VCs including NEA, Wing Venture, and Freestyle Capital. Early investors in the company include the former CEOs of AT&T Wireless, NYSE, Sprint, Telefonica International and Vodafone Group. Juvo is frequently profiled in top tier tech and business press and our proprietary technology, Identity Scoring, is award winning.

About the Job
-------------

We are looking for a talented Data Scientist to help Juvo convert user data into personalized credit scores. You will play a central role not only in ensuring Juvo's success, but improving the financial landscape of millions, if not billions of people. As you lead key Data Science and platform initiatives, you will play a major role in the planning and construction of Juvo's technical stack.

Qualifications
--------------


MS/PhD in a quantitative field e.g., Physics, Astronomy, Chemistry, CS, Math or have worked in Data Science, Quantitative Research or Software Development for 5 years.
Comfortable in Unix computing environments and have a handful of your favorite BASH tricks. You are fluent in one or more of the following programming languages: Python, Scala, R, Java.
Familiar with distributed computing frameworks such as Hadoop, Spark, Hive.
You know your way around AWS and regularly use one or more of their services e.g., S3, EC2, EMR, Redshift, DynamoDB, Kinesis, etc.
You like working in a fast-paced collaborative environment where the mantra is to push to master, make sure it makes sense...and doesn't break!

","San Francisco, CA",Data Scientist,False
711,"Viome is a wellness as a service company that applies artificial intelligence and machine learning to biological data – e.g., microbiome, transcriptome and metabolome data – to provide personalized recommendations for healthy living. We are a small, fast growing, interdisciplinary team of passionate experts in biochemistry, microbiology, medicine, artificial intelligence and machine learning.

We are seeking an experienced Data Scientist to join our team at our NYC office. Working closely with data scientists and machine learning engineers, you will analyze Viome’s unique biological dataset and model customers’ wellness outcomes, resulting in actionable healthcare insights. Tasks will include developing custom models to cluster our customer data into meaningful groups and demonstrating the effects of certain microbes on various health markers. This role will give the right candidate unparalleled experience pushing the boundaries of microbiome research.

This is a full-time, onsite position at our offices in New York City, NY.

Responsibilities:

Visualization and exploratory analysis of large datasets
Define clear technical problems from high-level business requirements
Work collaboratively and cross-functionally to analyze and model large sets of data
Determine the most fruitful approaches, and explore them independently
Communicate effectively with our team of experts in biotech and healthcare, and draw on scientific literature for guidance
Present technical results to a non-technical leadership audience
Technical writing, contributing to publications describing our findings

Skills & Qualifications:

4+ years professional experience in a data science role
MS/PhD in Statistics, CS or related field
Thorough mastery of supervised and unsupervised learning algorithms
Python (numpy, scipy, pandas), SQL, Java
Health/bio background, or experience with RNA/DNA data a plus
Be able to work independently and pivot quickly
Be able to thrive in a fast-paced startup environment

Viome is 100+ person start-up offering a successful commercial product that has generated high demand. With offices in California, New Mexico, New York and Washington, we are looking to hire team members capable of working in dynamic environments, who have a positive attitude and enjoy collaboration. If you have the skills and are excited about Viome’s mission, we’d love to hear from you.","New York, NY",Data Scientist,False
712,"$90,000 - $133,000 a year (Indeed Est.) Job SummaryContata Solutions is looking for a developer with solid knowledge of machine-learning methods and techniques, to work as part of a team developing providing products and services incorporating Data Analytics, Machine Learning and Business Insights reporting.Opportunity In this position, you will:Develop and consume Tableau and PowerBI reports to analyze ad understand dataWork with business stakeholders to develop and deploy solutionsDevelop solutions using Machine Learning algorithmsWork on leading-edge big-data platformsYour SkillsTo be a good fit for this position, you should have:A very good understanding of statistical methods and machine learning algorithmsVisualization techniques utilized in reports to create business insightsProficiency in programming language Python & JavaA degree in mathematics, physics or computer science - preferably with a Masters backgroundAbout UsContata Solutions is a Minneapolis software company building its own products as well as offering services in the big-data analytics space. Our clients range from health-care companies to intellectual property firms. Although we are an established company, we maintain a start-up culture encouraging independence and learning in work.ApplyingTo apply for this position, please include a cover letter describing a little bit about your key interest areas and personal goals, along with your resume.Job Type: Full-timeEducation:Master's (Preferred)","Minneapolis, MN 55402 (Downtown West area)",Data Scientist / Engineer,False
713,"Job Description

Bosch is at the forefront of innovation in the connected world and is impacting millions of lives every day through its products in mobility, industrial technology, consumer goods and energy and smart building sectors. We rely on data for every aspect of our product lifecycle and operations and we collect a lot of it every day.
Our team is responsible for enabling a wide variety of Bosch engineering teams to make use of advancements in AI through centralized services that involve streaming data from connected services to building and deploying state-of-art AI solutions.
We are looking for a talented engineer who is passionate about building fault-tolerant data services and analytics tools targeted towards vision applications. Your work will be used by hundreds of Bosch engineers and will have global impact by improving the quality and value of Bosch products.
Primary Responsibilities:
Execute complex machine learning and deep learning projects that have a significant impact on Bosch global business.
Share knowledge by clearly articulating results and ideas to customers, managers, and key decision makers.
Collaborate with product, engineering, and marketing teams across many Bosch business domains (automotive, industrial, internet of things) to translate business needs into technical solutions
Collaborate with other data scientist and data engineers to design, prioritize and implement new features for our AI platform to solve real customer problems
Write clear, maintainable and tested code
Stay current with the latest research and technology and communicate your knowledge throughout the enterprise
Take responsibility for preparing data for analysis, review data preparation/ETL code and provide critical feedback on issues of data integrity
Contribute to Bosch's patent portfolio
Up to 10% travel may be required.

Qualifications

Basic Qualifications:
Masters Degree in Computer science, electrical and computer engineering and 2+ years of professional experience
4+ years experience with Python (Scikit-learn, Pandas, Numpy)
1+ yrs experience designing and implementing deep NN architectures (both convolutional and recurrent) using open-source deep learning frameworks, e.g. TensorFlow, PyTorch
Preferred Qualifications:
Ph.D in Computer science, electrical and computer engineering or related field with focus on deep learning and feature discovery
In depth knowledge and working experience on the various aspects of training and deployment of deep networks
Strong understanding of machine learning algorithms & principles
Experience building deep NN models for image classification, object detection and semantic segmentation
Familiarity with CPU/GPU architectures and numeric libraries
Hands-on experience in distributed training of deep architectures: multi-GPU, multi-node, synchronous and asynchronous
Experience with computer vision libraries like OpenCV
Publications in top conferences such as NIPS, CVPR, ICLR, ICML
Additional Information

By choice, we are committed to a diverse workforce - EOE/Protected Veteran/Disabled.
BOSCH is a proud supporter of STEM (Science, Technology, Engineering & Mathematics)Initiatives:
FIRST Robotics (For Inspiration and Recognition of Science and Technology)
AWIM (A World In Motion)","Sunnyvale, CA 94085",Data Scientist – Deep Learning,False
714,"$87,000 - $129,000 a year (Indeed Est.) Who is Return Path?
Return Path is the expert in deliverability. Every day, our customers trust our data and insights to help them optimize their email marketing. Partnered with best-in-class email service providers, we help marketers take their email programs to the next level by driving more response and increasing revenue.
At Return Path, we know email.
Through the Return Path Data Exchange, we’ve brought together the world’s most comprehensive source of data from the email ecosystem. We partner with more than 70 providers of mailbox and security solutions, covering 2.5 billion inboxes—approximately 70 percent of the worldwide total. Also feeding into this data platform is our consumer network of more than 2 million consumers, delivering unparalleled insight into user behavior, brand affinity, and consumer preferences.
Once you’re an employee here, this is a place where you’ll be challenged, inspired, rewarded, and transformed.
_________________________________________________________________________________
The Impact You’ll Have
We are looking for a Data Scientist to join the Analytics team. The Data Scientist role is responsible for modeling complex problems, discovering insights, and identifying and effectively communicating opportunities. You should have advanced analytic skills; be proficient at integrating and preparing large, varied datasets; algorithm creation; exceptional python coding; and communicating results. You will work closely data scientists, analysts, engineers, product management, marketing, and service. This is an exciting opportunity to work collaboratively with others and cross functional teams with high growth potential.
Role Objectives
Identify, quantify, and track effectiveness of relevant algorithms and processes for data-driven solutions; code those identified to produce actionable results
Design, build, and extract large and complex data sets while thinking strategically about uses of data and how data use interacts with data design
Structure analysis with efficiency and repeatability in mind
Document and share thought process, code, and conclusions
Collaborate with cross-functional teams to craft algorithmic and data-driven solutions
Perform exploratory data analysis to provide insight into business questions; summarize in graphs, charts, or other visual representations
Work with engineering teams to integrate algorithms and data into our solutions
Work with Product Management and service
Consistently communicate on status of project deliverables
Stay well-informed about the standards and technology of the email industry
What does it take to be successful in this role?

A strong desire to work in a highly collaborative environment, have excellent communication skills, and be very comfortable with rapid change and uncertainty. You’ll be highly accountable for success in a supportive environment that values creative thinking and fast results. You should be comfortable describing complex ideas to non-technical partners.

You have 3+ years of experience in a quantitative or computing field such as math/stats, computer science, machine learning
Achieve defined project goals within project deadlines; dedicatedly communicate status and raise issues as needed
Experience and eagerness to mine data for product development, client support, and marketing support
Strong statistical background and an understanding of how to apply statistical methods to machine learning
Algorithm development such as regression, decision trees, neural networks, and reinforcement learning
You have strong Python programming skills to perform data science tasks
Comfortable using varied platforms and applications such as:
SQL
Python
Linux/Solaris
Is comfortable routinely handling and processing terabytes of data
Experience with AWS and Spark is a plus
In addition to the above, you are a good fit if you demonstrate:

Desire for Personal/Professional Growth
Professionalism
Execution
Critical Thinking
Positive Impact
Sense of humor
People First
At Return Path, we are building an extraordinary company that helps people and businesses communicate more reliably, effectively, and securely. We put people first, do the right thing, and succeed together.
We have a strong belief that our people are the most important part of our business. We incorporate this philosophy into our practices and we live it every day. This means we have generous traditional benefits and take a lot of time to focus on quality management and leadership development. We also strive to ensure each person in the company is in the right job, knows how his or her job contributes to the overall company mission, and has a clear sense of career growth and direction. We have great employee retention over the years because people love coming to work here and really feel like they're part of something special.
Do the right thing
The Return Path experience is a two-way exchange. We expect you to give us your best every day, and you can expect the same from us. In exchange for your talent, your energy, and your unique contributions, we will strive to give you what you need to live a balanced, healthy life. This means more than competitive pay and benefits—it means offering the freedom and flexibility to create your ideal experience inside and outside the office.
For more information visit www.returnpath.com
Return Path is proud to be an equal opportunity employer. We are committed to equal opportunity regardless of race, color, ancestry, religion, gender, gender identity, parental or pregnancy status, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status.","Broomfield, CO 80021",Data Scientist,False
715,"USC & GCH ONLY
NO C2C
CANDIDATES WILL WORK ON TCS W2

Job Description:
We are looking for a Data Scientist / Engineer that has a deep understanding of Big Data and Advanced Analytics, and will help the team in discovering and building features valuable to end customers.
Works with and alongside the Digital team and the business users to continuously generate insight from data.

Responsibility:
Designs, develops, and implements end-to-end cloud based machine learning production pipelines (data exploration, sampling, training data generation, feature engineering, model building, and performance evaluation)
Ensures that data pipelines are scalable, repeatable, and secure, and can serve multiple users within the company
Enables big data and batch/real-time analytical solutions that leverage emerging technologies
Collects, parses, manages, analyzes and visualizes large sets of data using multiple platforms
Translates complex functional and technical requirements into detailed architecture, design, and high performing software
Codes, tests, and documents new or modified data systems to create robust and scalable applications for data analytics
Develops standards and processes for integration projects and initiatives


Qualification:
Minimum of 5 years of experience in data science
Master in Information Technology, Computer Science, or a related discipline preferred
Understanding of high performance algorithms and R statistical software and Python programming
Experience in agricultural industry data science and Machine Learning technologies.
Experience in building predictive models , understand data and based on his/her knowledge build new Machine Learning (ML) techniques which can solve business problems .
Capability to architect highly scalable distributed systems, using different open source tools
Excellent problem solving and critical thinking skills
Demonstrated experience with agile or other rapid development methods
Expert knowledge of data modeling and understanding of different data structures
Experience using big data batch and streaming tools
Able to build a sense of trust and rapport that creates a comfortable & effective workplace","Atlanta, GA",Data Scientist,False
716,"Job Description

Our data scientists have a healthy mix of training, special projects, self-directed research, and of course client work. Much of our client work is defense related and requires a security clearance, though not everyone we hire will need one. The texture of training/projects/research/client work depends largely on the individual, in keeping with our philosophy of finding talented colleagues instead of starting with a list of line-item qualifications and looking for someone who fits them snugly on paper.

Qualifications

Python, R, Hadoop, Spark, Random Forests, Deterministic Forests (jk), Jupyter Notebooks, xkcd, Deep Learning, and a host of other tools and techniques: you do not know them all, but you are comfortable and capable with quite a few of them. You likely have a degree in math/stats/computer science, but we also know that great data scientists sometimes come from outside those typical disciplines. You might not be at the top of the list to be a game show host, but you do like people and enjoy solving problems jointly with your colleagues. You have an entrepreneurial spirit driven by curiosity.

Additional Information

Red Alpha is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.","Annapolis Junction, MD 20701",Data Scientist,False
717,"Requisition Summary

PACCAR Technical Center Advanced Analytics is looking for a Data Scientist interested in all aspects of the data science cycle. A successful candidate will be curious, self-driven, analytical and excited to play with data.



Company Information

PACCAR is a Fortune 500 company established in 1905. PACCAR Inc is recognized as a global leader in the commercial vehicle, financial, and customer service fields with internationally recognized brands such as Kenworth, Peterbilt, and DAF trucks. PACCAR is a global technology leader in the design, manufacture and customer support of premium light-, medium- and heavy-duty trucks under the Kenworth, Peterbilt and DAF nameplates and also provides customized financial services, information technology and truck parts related to its principal business.
Whether you want to design the transportation technology of tomorrow, support the staff functions of a dynamic, international leader, or build our excellent products and services, you can develop the career you desire with PACCAR. Get started!




Division Information

The PACCAR Technical Center provides engineering excellence to the truck, engine, and winch divisions of PACCAR Inc through innovative product development and testing. The Technical Center is located in the Skagit Valley about 65 miles north of Seattle, Washington.



Job Functions / Responsibilities

Solve business problems using advanced statistical techniques including but not limited to regression/logistic regression, bootstrapping, decision trees, gradient boosting, neural network, clustering & binning, time series forecasting, and market basket analysis
Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relations
Build and operationalize data pipelines, analytical tools and decision support models
Creatively identify and pursue predictive analytics opportunities to solve business problems and drive value
Implement data science best practices
Define and evaluate key metrics and understand what moves them and why
Ownership of conceptualizing, developing, and maintaining dashboards and visualizations
Strategize on making analyses easily repeatable and accessible
Proactively identify and develop expertise in new technologies, methodologies, and techniques
Communicating technical ideas to non-technical stakeholders by translating complex findings and results into a compelling narrative



Qualifications

Required Qualifications & Skills
Bachelors in a quantitative field, Master’s degree is a plus, and 2+ years of industry experience
Solid understanding of analytics techniques and statistics
Ability to write clean and concise code, especially in R
Knowledge and experience of writing and tuning SQL
Experienced performing thorough exploratory analysis
Ability to partner with cross-functional teams using strong written and verbal communication
Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment
Initiative on solving problems and completing tasks in a reasonable time frame
Strong written and verbal communication skills
Positive, can-do attitude

Preferred Qualifications & Skills
Experience with Warranty Analytics and/or Diesel Engines a plus
Experience in model building
Python, C # or Java programming skills
Knowledge of non-relational database systems
Hadoop, Spark, MapReduce, Hive



Education

Bachelors in a quantitative field, Master’s degree is a plus, and 2+ years of industry experience



Additional Job Board Information

PACCAR is an Equal Opportunity Employer/Protected Veteran/Disability.","Mount Vernon, WA",Data Scientist,False
718,"GreenZone Solutions, Inc. is seeking a Data Scientist who possesses intellectual curiosity and passion for solving problems with an eye for optimization and efficiency.
Responsibilities
Meet with vital agency leaders and backers, collaborating with other consultants and advising agency personnel regarding the development of innovative data analysis techniques.
Build data ingestion and pipeline processes for innovative analytics platforms using best practices and open source tools such as, NiFi and Python.
Develop and apply quantitative and qualitative analytic methods to identify, collect, process and analyze large data sets for specified purposes.
Develop analytical solutions that are scalable, repeatable, effective, and meet the expectations of the decision-makers and stakeholders.
Conduct analysis and make recommendations that significantly affect the content, interpretation, or development of major programs and policies.
Develop polished, high-impact persuasive reports and presentations that enable strategic decision-making supporting the project’s mission.
Requirements
Bachelor’s Degree in Information Technology, Computer Science, quantitatively-focused social sciences, or other quantitative fields.
1 to 4 years of experience working with large and varying data sets, applying qualitative and quantitative analysis to interpret the data.
Knowledge and experience utilizing open source and business intelligence tools such as Python, R, Java, and SQL.
Preferred Experience with Tableau, AWS, Apache, Hadoop, NiFi, OrientDB, HBase, ElasticSearch, and JIRA.
Understanding of and experience with building canned and ad-hoc reports based on user requirements.
Proficient in MS Office with advanced skills in Excel, Access, PowerPoint, Projects, and Visio.
Strong writing skills and experience conveying highly technical material to non-technical audiences.
Strong analytical skills with the ability to analyze data sets to determine trends, establish strategies, and make decisions.
Outstanding interpersonal and communication skills with the ability to effectively communicate with diverse audiences and influence cross functionally.
Experience working in the federal contracting space is highly desired.
Must be a U.S. Citizen with the ability to obtain and maintain a government suitability clearance.
We are an equal employment opportunity and E-Verify employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status or any other characteristic protected by law.
Benefits
At GreenZone, we are dedicated to obtaining and maintaining the highest level of employee satisfaction by offering a competitive benefits package that includes medical, dental and vision, short and long term disability, retirement plan and company match, a generous annual leave plan, and a commitment to providing a work/life balance for all employees.","Houston, TX",Data Scientist,False
719,"We're looking for Data Scientists who are passionate about generating actionable insights to drive product decisions across the business. You will enjoy working with cutting edge technology and the ability to see your insights applied to real products on a regular basis.

You are focused on impact, a self-starter, and have demonstrated success in using data science to understand users and drive growth of a product or business. In approaching new problems, you demonstrate sharp critical thinking, intellectual curiosity, data fluency, and a collaborative work ethic. These roles are within the greater Strategy department and report to the Consumer Analytics team lead in New York.

Depending on your area of focus, questions you may tackle in a typical day include:


What are the drivers of the growth of our Commerce product? How can we provide small businesses with tools to be more successful?
What paths do users take through our product and how should that influence our product development roadmap?
How should we define ""success"" of the launch of a new product and why?
What product experiences should we design and test to evaluate lift in key business metrics from product offering, pricing, and core design changes?

RESPONSIBILITIES


Empower data-driven decision-making across the org by defining analytical frameworks to guide key product decisions
Surface insights from terabytes of user, product, and marketing data; communicate and work closely with product teams to implement compelling recommendations
Formulate innovative hypotheses; and design and implement A/B tests to evaluate and launch features based on them
Own relationships with product teams and identify opportunities for impactful analyses
Provide mentorship to junior members of the Analytics team
Utilize cutting-edge modeling techniques to further the org's understanding of consumer behavior
Continuously seek out opportunities to further develop your analytical, communication, statistical, programming, etc. toolkits
Collaborate with Data Engineering to identify and build tools and infrastructure that helps us make better data driven decisions, faster (e.g. event pipeline, synthetic events, Python packages)

QUALIFICATIONS


4+ years of relevant analytical experience working with data or MS in a relevant technical field and 2+ years of analytical work experience (experience working with product organizations a plus)
Strong critical thinking and problem solving skills
Comfort and expertise communicating effectively with a wide-range of audiences (including product managers, engineers, business development managers, occasionally executives)
Strong ability to devise data-driven solutions to business problems
Ability to drive impact by thoughtfully tackling open-ended problems
Strong data intuition and deep understanding of and experience with statistical and/or ML modeling techniques
Strong competency with SQL
Fluency in a scripting language (Python preferred)
A plus: Experience with large scale data processing tools (Apache Spark) or implementing systems in production at scale

ABOUT SQUARESPACE

Squarespace makes beautiful products to help people with creative ideas succeed. By blending elegant design and sophisticated engineering, we empower millions of people — from individuals and local artists to entrepreneurs shaping the world's most iconic businesses — to share their stories with the world. Squarespace's team of more than 800 is headquartered in downtown New York City, with offices in Dublin and Portland. For more information, visit www.squarespace.com/about ( https://www.squarespace.com/about ).

PERKS

Health insurance with 100% premium covered
Flexible vacation & paid time off
Equity plan
401(k) plan with employer match
Free lunch and snacks
Dog-friendly workplace
And more ( https://squarespace.com/about/careers )

Today, more than a million people around the globe use Squarespace to share different perspectives and experiences with the world. Not only do we embrace and celebrate the diversity of our customer base, but we also strive for the same in our employees. At Squarespace, we are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace.","New York, NY 10014 (West Village area)","Data Scientist, Product",False
720,"ATI is Building the World's Best Specialty Materials Company™. We focus our advanced specialty materials technology, unsurpassed manufacturing capabilities, and innovative products to serve global end use markets with highly diversified and specialized product offerings. ATI is one of the largest and most diversified specialty metals producers in the world. We have employees world-wide who use innovative technologies to offer growing global markets a wide range of specialty metals solutions.

ATI Corporate is seeking a Data Scientist, Engineer to join our team! The Data Scientist, Engineer will support all of ATI, focusing on creating and maintaining engineering systems to collect and store transactional and real-time data for analytics. This person will create solutions to compile current and historical data from multiple formats and sources into a unified system that will provide data to other Data Scientists and general users. If you are looking for an opportunity to support a growing, world-class manufacturing company with global manufacturing operations, then this position is for you!

Primary Responsibilities

Engineer data storage architecture, methods, and procedures across the business.
Map data from multiple sources into the new structure.
Work with business subject matter experts to determine best solutions
Serve as a subject matter expert in the capabilities of Data Science.
Collaborate with business owners to solve business problems using a broad spectrum of data science tools, packages and visualization techniques.
Build models and optimization tools to support large scale projects that utilize online, offline data, structured, and unstructured data.
Qualifications

Degree in computer science, applied statistics, economics, or engineering.
Experience with SQL, Python, Spark, and R.
Thorough understanding and hands on experience with Hadoop based distributed storage and computing frameworks
Thorough understanding of various database systems including NoSQL technologies.
Solid foundation of statistical and data science concepts and in-depth knowledge about various modeling techniques including linear and logistic regression, decision trees, SVM, neural networks, k-means, random forest, dimensionality reduction, etc.","Monroe, NC 28110","Data Scientist, Engineer",False
