,job_description,job_location,job_title,sponsored
986,"NAVICAN Genomics, Inc. delivers precision cancer care. All patients deserve access to precision cancer care - the right therapy at the right time to ensure better outcomes and reduced healthcare costs. Today many people don’t get the precision therapy they need, and with the exceptional team of professionals we are building, we believe we can do better. Based on proven processes developed through years of experience and clinical best practices of Intermountain Healthcare, NAVICAN was created to transform advances in precision medicine into precision cancer care for patients everywhere that advanced therapies are available.

Expert prioritized therapy recommendations and experienced treatment navigators will simplify the path to drug and clinical trial access. At the same time, we’ll help patients and their caregivers navigate often frustrating administrative processes. We’re driven by an impatience to make more precision therapy options available to more cancer patients. If you have a passion to help people, a desire to grow, and you excel at what you do, join us at NAVICAN and make a positive impact on the world.

R&D Scientist

NAVICAN is seeking a highly motivated R&D Scientist to join our team and help us in leveraging cutting-edge laboratory and bioinformatics processes to provide next generation care guidance for late-stage cancer patients. The ideal candidate will work closely with the scientific and clinical production team at NAVICAN to execute validation studies to support regulatory submissions.
The successful candidate must be a high energy, analytical, hard-working team player with an entrepreneurial spirit, who is talented, hands-on, highly ethical and detail oriented. The ideal candidate will have a PhD in molecular biology, biochemistry, human genetics or a related field, with demonstrated experience in molecular diagnostic test development and next generation sequencing in a regulated environment. The candidate will ideally have experience with designing and executing studies and preparing documents for regulatory submissions.
Primary Responsibilities and Essential Duties

Design and execute experiments for regulatory submissions
Collaborate with the Director of Regulatory Affairs to compile validation data and write dossiers for regulatory submission
Design methods for orthogonal variant conformation
Develop standard operating procedures, validation plans and validation reports for process/product improvements
Troubleshoot production issues and support the clinical laboratory
Present regular updates to the team and participate in authoring manuscripts


Competencies

Outstanding problem solving, analytical skills
Outstanding written and oral communication skills
Outstanding organizational and time management skills
Excellent attention to detail and ability to perform under pressure
Ability to work independently as well lead a team
Collaborative, ambitious, self-starter
Strives in dynamic, entrepreneurial environments



Education and Experience

PhD in Molecular Biology, Biochemistry, Human Genetics or related field
Extensive experience with regulatory agencies and submissions (FDA, NY, CLIA/CAP, etc.)
Extensive hands on wet bench experience developing and validating Next Generation Sequencing and/or molecular diagnostic tests in a regulated environment
Strong experimental design and data analysis skills
Outstanding writing and communication skills
Understanding of bioinformatics and clinical NGS processes (oncology preferred)


Navican is an EOE/AA employer and offers competitive salary and benefits package.","Salt Lake City, UT",R&D Scientist,False
987,"$60,000 - $80,000 a yearResponsibilitiesIndependently execute microbiology experiments and analyze data.Implement new laboratory assays for therapeutic discovery in microbiome systems.Perform other microbial tests, including basic identification and growth characterization of diverse microbial isolates.Prepare and maintain stocks of in-house prepared reagents and media.Work closely with microbiology and bioinformatics team members.General laboratory organization and safety.Experienced RequiredA/B.S. plus 3-5 years experience, OR Masters plus 1-3 years experience, OR PhD in microbiology, immunology, cell biology or relevant field.2+ years experience in core facility, manufacturing or similar role.Experience with DNA and RNA extraction, qPCR, and library preparation for NGS.Experience working closely with Senior Scientists to design, develop and optimize assays.Experience with developing/writing SOPs, documenting and tracking lot numbers and using lab management systems.Experience in aseptic techniques used in microbiology (aerobic and anaerobic)Demonstrate agility and the ability to deliver in a highly dynamic, fast paced environment with multiple priorities.Job Type: Full-timeSalary: $60,000.00 to $80,000.00 /yearExperience:Aseptic techniques used in microbiology (aerobic and anaerob: 2 years (Preferred)DNA and RNA extraction and qPCR: 2 years (Preferred)Core facility, manufacturing or similar role: 2 years (Preferred)Developing/writing SOPs, documenting and tracking lot #: 2 years (Preferred)Education:Doctorate (Preferred)Location:Durham, NC (Required)","Durham, NC",Animal Health - Research Associate II/III or Scientist I/II,False
988,"The Chan-Zuckerberg Biohub provides world-class computing resources to our scientists and engineers. Our Digital Lab project aims to transform the traditional molecular biology lab and capture data more efficiently and transparently, while our Data Science team develops groundbreaking computational methods for solving problems in bioinformatics and genomics. By inventing and applying novel techniques to the challenges of biological research, we hope to advance Biohub’s goal of solving the world’s biggest health problems.
We are looking for a systems engineer to join the Data Science team and provide support, planning and development for our scientific and lab computation projects. This is a rewarding opportunity for a highly capable and self-motivated engineer with a love of science to make vital contributions to a range of exciting and transformative projects.
Responsibilities • Work with team members to understand requirements for Biohub’s scientific computing infrastructure, and develop strategy for improving and expanding it

Resolve issues with computing resources and network infrastructure
Innovate solutions to lab data flow and management challenges, working in conjunction with the Digital Lab team
Evaluate new products and vendors as needed for Biohub’s long-term computing demands

Requirements:
The ideal candidate for this role is a systems engineer with broad experience in information technology, especially in laboratory environments and for scientific computing. Creativity, curiosity, lateral thinking, excellent problem-solving and most importantly great teamwork are essential. Success at Biohub means owning what you work on.
Mandatory • Proven, hands-on experience with Linux, including best practices for configuration and management of high-availability servers

Understanding of networking principles and tools, both for local infrastructure and internet connectivity
Working knowledge of cloud-based computing using Amazon Web Services
Proficiency in one or more scripting languages, such as Python, Ruby, JavaScript and bash
Experience with containerization and virtualization technologies

Desired • Understanding of genomic and biological sciences

Use and administration of LIMS and/or ELN systems
Experience with building and supporting on-premises scientific computing assets, including private clouds and high-capacity compute servers
Prior work in devops for software engineering

This opportunity is full-time only. No contractors, consultancies or recruiters will be considered. CZ Biohub is proud to be an equal opportunity employer.","San Francisco, CA",Systems Engineer,False
989,"Programmable DNA, the software of Life, is finally here! Twist Bioscience is developing a disruptive Synthetic DNA technology that will change the world, enabling widespread health and sustainability. Synthetic biologists will use our products to engineer how organisms produce cures to diseases, everyday chemicals are made using the atmosphere as the carbon source, plants make their own fertilizers, in-vivo diagnostics will alert us when we are sick, and many more applications.

The Instrument Software group at Twist is a small team with a very big impact. Our team develops the software suite that runs multiple custom instruments and tightly integrates with back-end web services and bioinformatics pipeline.

As a member of the Software Engineering team, you will be developing software for our custom instruments and working on system bring-up and design validation in a multidisciplinary environment with hardware engineers, chemists, and biologists. This position focuses on C# development with a dash of other technologies such as C++, Python and Javascript.

Required qualifications:

BS in Computer Science or related technical field
Proficiency in C# and/or C++
3+ years industry experience
Mastery of object oriented programming concepts, and clean software architecture design
Familiarity with hardware integration, system bring-up and validation
Ability to take a hands-on approach to software and hardware development
Image processing experience
Experience with Git or similar version control systems

Preferred qualifications:

Master's or PhD in Computer Science or related technical field
Electrical and mechanical engineering experience is a big plus
Experience with the latest .NET is a plus
WPF experience is a big plus, and an eye for clean UI design is greatly appreciated
Interest and ability to learn other programming languages as needed

Benefits:

Highly competitive salary and equity
Best-in-class benefits including health, dental, vision, disability insurance, life insurance, 401k

Location:

San Francisco, CA
Mission Bay / Dog Patch area
Walking distance from Caltrain (4th and King), free shuttle available from Caltrain
On KT line, UCSF/Mission Bay stop
Great views of downtown and the bay

Other requirements:

Authorized to work in the US

About Twist Bioscience

Twist Bioscience synthesizes genes from scratch, known as ""writing"" DNA. Just as children learn to both read and write, the next phase of development for the genomics revolution is the ability to write DNA.

At Twist Bioscience, we work in service of people who are changing the world for the better. In fields such as health care, agriculture, industrial chemicals and data storage, our unique silicon-based DNA Synthesis Platform provides precision at a scale that is otherwise unavailable to our customers.

Twist Bioscience Corporation is an Equal Opportunity Employer. Twist Bioscience Corporation provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, genetic characteristics, or any other category protected by law.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.","San Francisco, CA 94158 (South Of Market area)",Software Engineer - C#,False
990,"The Bioengineering Systems and Technologies Group seeks to improve the performance of human-centered missions through preventing injury and disease, improving sensing and identification of people and their environment, and speeding rehabilitation and recovery. This goal is accomplished through four broad technical areas: biomedical research, synthetic biology, bioinformatics and biometrics, and forensics. Biomedical research includes advanced sensing, algorithms, modeling, prototyping, and field testing of technologies to diagnose disease, predict outcomes, avoid injuries, and monitor and enhance human performance. The synthetic biology research area emphasizes the development of tools and techniques that will greatly speed the design, evaluation, and assessment of genome-wide engineering approaches through highly integrated microfluidic devices. Bioinformatics is applied across the group to uncover signatures in high-throughput genomic, transcriptomic, and proteomic data sets. Biometrics and forensics research is developing technologies and systems for human identification, including rapid DNA analysis, standoff biometric sensing, scientific validation of forensic techniques, and integrated architecture analyses. This highly interdisciplinary group draws on skills from biology, biochemistry, biosignal processing, engineering, computer science, physics, and medical research areas. Primary government sponsors are in the Departments of Defense, Homeland Security, and Justice, as well as the National Institutes of Health.

The Bioengineering Systems and Technology group is in search of a highly motivated candidate to be a Software Engineering Co-op. As a Software Engineering Co-op, you will work with to create multiple software programs that will meet the growing requirements in a very dynamic group. The position will require both front-end and back-end programming with a focus on back-end. The ideal candidate will be self-motivated and creative as this position requires self-direction and self-discipline in many aspects of the projects assigned.
Requirements: Pursuing a BS or MS in computer science or related field with Python, Java, Java Script and/or C++ software development experience. Preferences given to those with experience with SQL/Oracle and HTML/CSS. Must be enrolled in a university cooperative education program.",Massachusetts,CO-OP Student,False
991,"ContractCandidate must be located in the DC-area and onsite in Gaithersburg, MD.Develop, enhance and integrate custom and open-source software applications to support drug discovery, clinical trial data management, proteomics and molecular assays. Design databases and develop algorithms for processing, analyzing and displaying laboratory and clinical information. Work with scientists and technical teams to move research software into robust production environments.Technical RequirementsProgramming in Python/Django, experience with Tastypie and REST concepts a plus.Writing JavaScript; Experience with any of the following a plus: AngularJS, D3.js, jQuery.Developing in a major database management system; PostgreSQL a plus.Experience with open-source bioinformatic tools such as LabKey and Galaxy desired.Proficient working in a Linux environment; Experience with Vagrant and/or Puppet a plus.Experience with docker and/or singularity a plusExperience with Perl a plusComfortable with multiple database and experience with at least one of the following: Oracle, MS SQL Server, PostgresJob Types: Full-time, ContractExperience:Biopharma: 2 years (Preferred)back-end/database: 3 years (Required)web UI development: 5 years (Required)Location:Gaithersburg, MD (Preferred)Work authorization:United States (Required)","Gaithersburg, MD",Software Engineer in Biopharma Industry,False
992,"Admera Health focuses on advanced molecular diagnostics, personalized medicine, and non-invasive cancer testing. Our goal is to fulfill unmet medical needs with cost-effective tests and accurate analysis that guide patient care by utilizing next-generation sequencing technologies and advanced bioinformatics to redefine disease screening, diagnosis, treatment, monitoring, and management. It is our mission to deliver transformative, valuable solutions for patients, physicians, payers, and clinical researchers.Admera Health employees have a winning attitude and champion innovation, teamwork and accountability through a results-oriented, customer-centric, and fun culture. This is a work from home position that receives full benefits including but not limited to: health and financial benefits, learning opportunities, competitive compensation, rewarding bonus programs, and a wide range of work/life benefits designed to make your life easier.Responsibilities: Develop new business and sustain business while meeting sales benchmarksIdentify high volume practices to achieve revenue goalsIncrease customer base to increase profitability and expand commercial reachIdentify potential strategic partners and alliances in the marketplaceEnsure cross-functional communication and alignment toward the accomplishment of company goalsCollaborate with others to identify and implement creative solutions to improve business performanceQualifications: Bachelors’ Degree in Science or Business Administration required5+ years of related experience is required (direct biotech Sales experience preferred)Strong understanding of genomics, molecular diagnostics and healthcare systemsPassionate about business results, with a strong sense of accountability, metrics, and ownershipProven leadership skills as a sales/business development executive in molecular diagnosticsDemonstrated track record of building a territory business and achieving sales goalsProven and verifiable history of increasing revenues to meet benchmarks and company goalsStrong interpersonal skills, both written and verbal are essentialWilling and able to travel overnight as required (up to 75% of the time)Indeed Hire and Admera Health are working together to find the best candidate for this job. By applying, you agree to receive updates via text and phone about your application.Job Type: Full-timeExperience:medical sales: 5 years (Required)biotech sales: 1 year (Preferred)Education:Bachelor's (Required)","San Francisco, CA",Regional Account Manager,False
993,"Based in the San Francisco Bay Area, Zymergen is a technology company applying radical new methods to design and improve microbes by rewriting their DNA. This capability allows us to generate novel chemicals, advanced materials, and pharmaceuticals far faster and at lower costs. Our approach combines biology, robotic automation, and proprietary computational and analytic methods to industrialize what is otherwise a slow, risky process.

A key element of our success is our ability to apply the latest in software tools, Big Data technology, and machine learning techniques to advance solutions in chemistry and manufacturing. Zymergen's software engineering team plays a critical role in distinguishing our products and capabilities.

Working at Zymergen offers software experts exposure to a field that makes a difference in the lives of millions of people: low-cost, scalable chemical manufacturing touches everything from how airplanes are built to the frontiers of life-saving medicines. In addition to working at a fast-growing company, you'll have the satisfaction of knowing you are building a future for our world that was the realm of science fiction just ten years ago.

Job Description and Specific Responsibilities

Zymergen is looking for an additional Developer Productivity engineer for our growing team. As a Developer Productivity Engineer at Zymergen, you will be implementing our tools and processes for utilizing and managing cloud resources, and implementing tools for building, testing, releasing and managing Zymergen's mission critical software. We are looking for someone with a pragmatic approach to technology choices, excellent communication skills, and a demonstrated ability to leave things better than they were when they got there.

Specific responsibilities:

Write test programs and Integrate with our build and monitoring systems.
Help evolve the continuous build, test, and deploy infrastructure.
Create runbooks, examples, and standard libraries for developing reliable, resilient, well-monitored services.
Implement resource control and access policies as they evolve.
Support deployments of distributed systems such as Kafka, Elasticsearch, and Kubernetes.
Create tools that improve overall engineering productivity and effectiveness.

Qualifications/Experience:

We are seeking developer productivity and DevOps engineers at a range of experience levels. Two or more years of industry experience is a minimum, in software engineering, DevOps, or similar role.
B.S. or higher in computer science or related field
Working knowledge of Python
Working knowledge of source code control methods using git
Familiarity with one or more software test suites
Familiarity with Linux, bash, and Docker
Strong organizational skills and ability to prioritize
Excellent written and oral communication skills
Understanding of software engineering best practices and tools: source code control, code review, scrum/agile, continuous testing and integration.

Also Desirable:

AWS experience
Experience with distributed systems like Kafka, Kubernetes or Elasticsearch
Experience with Puppet, Jenkins, mySQL, or the ELK stack
Working knowledge of Java

Previous experience in a Life Sciences company or setting is not essential. Interest in working at one, and learning about genetics and bioinformatics, is.

Founded in 2013 and based in the San Francisco Bay Area, Zymergen is a technology company unlocking the power of biology. We deliver better economics for products made from biology that are used across industries, bring new products to market faster, and develop novel products. Our proprietary platform uses robots and machine learning to engineer microbes faster, more predictably, and to a level of performance previously unattainable. These microbes, and the products they produce, have broad applications across industries such as chemicals and materials, agriculture, and healthcare. For more information visit www.zymergen.com ( http://cts.businesswire.com/ct/CT?id=smartlink&url=http%3A%2F%2Fwww.zymergen.com%2F&esheet=51436625&newsitemid=20161010006215&lan=en-US&anchor=www.zymergen.com&index=1&md5=eadf9f7cb8a0bdbfa22eb7b2688a7e09 ).","Emeryville, CA 94608",Developer Productivity Engineer,False
994,"The Gene Therapy Program (GTP) and Orphan Disease Center (ODC) are entering a new era of unprecedented opportunity with great potential to reshape the face of medicine as we know it. Our discoveries have set the stage for successful treatments and possibly even cures for devastating genetic diseases. Our R&D organization has a translational infrastructure that includes: technology development, specialized immunology assays operating under GLP, a Vector Core/Manufacturing unit that conducts GMP comparable work, and a large nonclinical program for animal testing under GLP including large NHP and rodent vivaria.

We are currently looking for Senior Research Investigator (SRI), Translational Research, to work in one of the therapeutic areas: Lysosomal Storage Diseases.

As an SRI, Translational Research, you will be involved in translational research projects in one or more therapeutic areas. In each case, you will be working in the setting of large interdisciplinary teams, where you will function independently in the execution of the experiments but will need to work collaboratively with other team members. Working independently, you will perform design, optimization, and implementation of complex in vitro and in vivo experiments in rodents and NHP within specified timelines; provide cross-organizational support for the essential laboratory functions, including effective management of laboratory resources, and participation in maintenance of centralized reagents; contribute to writing/reviewing manuscripts, preparing presentations, establishing collaborations as well as writing/reviewing protocols and SOPs.

This position offers the opportunity to interface broadly internally & externally with diverse functional areas. Joining GTP offers scientific professionals the unique opportunity of seeing their research go from bench to bedside and discoveries that could one day lead to cures.
Qualifications
Ph.D. degree in the field of molecular biology, biochemistry, enzymology, gene therapy, protein engineering, or related field and a minimum of 5 years of applicable work experience are required. Research at GTP requires knowledge of multiple scientific disciplines including molecular and cell biology, protein biochemistry, virology, immunology, bioinformatics, and biotechnology. Experience in vivo studies strongly preferred. The successful candidate must thrive in a team environment, have excellent written and oral communication skills, ability to prioritize in a fast-paced environment, and proficiency with standard methods of data analyses.
Affirmative Action Statement
Penn adheres to a policy that prohibits discrimination on the basis of race, color, sex, sexual orientation, gender identity, religion, creed, national or ethnic origin, citizenship status, age, disability, veteran status, or any other legally protected class.","Philadelphia, PA","SR RES INVESTIGATOR, LYSOSOMAL STORAGE",False
995,"$12.55 - $13.50 an hourThe Institute for Life Span Studies is hiring a Research Aide for 20 hours per week (with potential to increase) for the following project. The scope of the National Eating Disorders Association (NEDA) grant is to develop and test a novel computer-based assessment for eating disorders. We anticipate that this work will lay the groundwork for applications for future funding to develop computer-based prevention and treatment programs that are linked to the developed adaptive mobile phone application, thereby permitting frequent and targeted feedback to patients directly from the mobile device.

This position fits into the NEDA grant because the Research Aide will help our research team assemble grant materials (e.g., biosketches, facilities and resources, preliminary technical development results, etc.) and assist with all other aspects of grant development and writing, as well as data collection and pilot testing of the new app. The Research Aide will also serve to coordinate among psychology faculty, computer science faculty, and technical staff to ensure that grant development progresses according to schedule.

Beyond assisting with the NEDA grant, this position will assist with several other large-scale internally and externally funded grants being conducted through the CARE laboratory. These projects range from a large longitudinal study of over 250 community-recruited adults with eating disorders to a pilot brain-imaging study of women with bulimia nervosa.

Job Description
35% Data Collection and Data Management:
Screen participants for study eligibility according to laboratory protocols.
Review other team members’ data collection to ensure accuracy and validity on an ongoing basis.
Test participants to determine mental-health diagnoses and administer tests of neurocognitive functioning.
Oversee data management using Microsoft Access and Microsoft Excel.
55% Office Supervision, Management & Support:
Provide assistance with the preparation of IRB and federal and private foundation grant applications.
Assist the laboratory director with manuscript preparation.
Train and evaluate the student members of the laboratory to ensure adherence to the laboratory protocols.
Assist or prepare weekly laboratory meeting agendas.
Coordinate among psychology, bioinformatics, brain imaging, and statistical faculty to schedule meetings, keep meeting notes, and manage the team to facilitate progress toward team goals for several large-scale and pilot studies.
10% Statistical Analysis:
Perform basic statistical analyses, as needed, using SPSS or SAS.
Provide oversight on statistical analyses conducted by other members of the laboratory.
Required Qualifications
Bachelor of Arts or Bachelor of Science degree in psychology or neuroscience.
1 year of experience in a research laboratory in the area of mental health.
Preferred Qualifications
Demonstrated ability to work to a deadline.
Undergraduate or graduate coursework in abnormal psychology (including coursework on eating or anxiety disorders).
Certification or prior training in the administration of structured clinical interviews or intellectual assessment measures.
Previous experience in proofreading and/or editing.
Experience in laboratory management or administration.
Contact Information to Applicants
Dr. Kelsie Forbush, kforbush@ku.edu","Lawrence, KS",Research Aide,False
996,"Position: Senior Scientist; Molecular Biology/BiochemistryPosition Type: Full-Time EmployeeLocation: Boulder, COExperience: 3+ YearsAlpha Catalyst Genomics is an early-stage life science company based in Boulder, Colorado. Our team is passionate about innovation and values collaboration, creativity and scientific rigor. We believe the intersection of biology, engineering and computer science presents exciting opportunities for developing novel technologies that promote research and improve human health. Alpha Catalyst specializes in the design, development and production of DNA- and RNA-modifying enzymes that enable high-growth applications in genomics, molecular diagnostics and personalized medicine.Alpha Catalyst is inviting applications for the full-time position of Senior Scientist, Research and Development. This position reports to the Chief Scientific Officer and will be responsible for a research program focused on foundational product development across our product portfolio, including the development of novel, proprietary reagents for a range of genomics applications. This individual will be responsible for rigorous experimental design, data analysis and data interpretation. This position will interface directly across all aspects of commercialization, including product management, marketing, manufacturing, quality control, and technical support.The successful candidate will thrive in a dynamic, fast-paced working environment and contribute directly to our company culture and success. The position provides an opportunity to gain valuable experience in both commercialization and management to complement a strong technical background.ResponsibilitiesEstablish a highly innovative and efficient Research and Development program and cultureWork closely with CSO and scientific team to conceptualize, design and validate new product ideas that support the commercialization pipelineDesign, execute, document, and interpret data from molecular biology experimentsManage, train, and motivate a growing team of research scientistsContribute to process/method development in areas including quality control and manufacturingParticipate in customer collaborations and product supportIdentify opportunities for internal process improvementSkills and RequirementsThe candidate should have a PhD and postdoctoral experience in molecular biology, biochemistry or a related discipline, with at least three years of relevant research experience. Experience in the following areas is considered highly desirable: next-generation sequencing (NGS), sample preparation, PCR, qPCR, gene cloning, and recombinant protein production and isolation. Knowledge of DNA- and RNA-modifying enzymes and the development of characterization assays are a plus.The following skills and experience are requirements for the position:Track record of successfully proposing and executing interdisciplinary research projectsThe ability to multitask, perform consistently under pressure and work without supervisionStrong interpersonal skills and an ability to work as an effective member of a goal-oriented teamAdept and creative problem solving skillsDemonstrated ability to plan, execute, troubleshoot, and interpret high quality experimentsRigorous data analysis skills, including basic statistics and bioinformaticsExcellent organizational skills and outstanding attention to detailExcellent written and verbal communication skillsEducationPhD in molecular biology, biochemistry, or related fieldApplication ProcedureTo apply for the position, please submit the following in MS Word or PDF format:Letter of motivationCurriculum vitae, highlighting relevant qualifications and experience, and containing:A current email address and mobile phone numberThe names and contact information of two references who are able to assess your suitability for the position in terms of the specified requirements.Job Type: Full-timeEducation:Doctorate (Required)","Boulder, CO",Senior Scientist; Molecular Biology/Biochemistry,False
997,"Your Role: This individual will play key roles in our bioinformatics tool/platform development to support R&D, marketing and company business. Work independently and collaboratively with members of bioinformatics, R&D and marketing to develop bioinformatics/chemoinformatics tools/pipelines/platforms; Data analysis on high-dimensional data sets from a wide range of sources to provide solutions to research and business; Develop new computational methods and algorithms to support new product and technology development related to metabolomics, genomics and chemoinformatics.

Who you are:
Bachelor's degree in bioinformatics, computational biology or CS with biology/chemistry knowledge. Master's or PhD degree preferred.
Strong background in Bioinformatics, Genomics and/or Proteomics.
Experience in software application development with strong programming skills.
Experience with machine learning.
Proficiency in scripting language (eg perl or python) and java is required, knowledge in javaEE, PHP and R is a plus.
Experience in SQL and noSQL is a plus
Experience with jquery, javascript is a plus","St. Louis, MO",Bioinformatic Data Scientist,False
998,"Job Description Summary:
Fenwick & West has been a leader in technology and life sciences law since 1972. One reason for its success is its Patent Group, which is consistently ranked among the top patent practices in a general practice law firm in both the U.S. and internationally. The Patent Group has deep expertise in technology and life sciences. Our patent attorneys all hold technical degrees–many having Masters and/or Ph.D. degrees and many have substantial work experience prior to becoming lawyers. We have been further enhancing our technical expertise and depth through a patent agent and technical specialist program. Our patent agents and technical specialists have outstanding technical backgrounds and an interest in working in the area of patent law. Our patent agents and technical specialists focus on patent prosecution, although they also assist with litigation and corporate matters that require technical assistance. In addition, our patent agents and technical specialists are also eligible to participate in our tuition reimbursement program for law school.


Job Description:
Presently, we are seeking candidates with experience and degrees or seeking degrees in Bioinformatics, Biostatistics, Epidemiology, Electrical Engineering, Computer Engineering, Physics, or Computer Science. Candidates should have strong academic credentials and/or prior work experience. Candidates should also have strong written and verbal communication skills. Candidates need not have prior patent law experience and need not be registered to practice before the U.S. Patent and Trademark Office. Candidates that are willing to prepare for and take the registration exam to practice before the U.S. Patent and Trademark Office are eligible for a reimbursement program for this exam.

To apply, please complete our online application and include your resume, academic transcript(s), and a writing sample.","Mountain View, CA 94041",Patent Agent/Technical Specialist Program,False
999,"Launched in 2015, Q2 Solutions is a leading global clinical trials laboratory services organization. We help biopharmaceutical, medical device and diagnostics customers improve human health through innovation that transforms science and data into actionable medical insights. Q2 Solutions is a quality driven, responsive partner with strong global experience and deep scientific and medical expertise. The Q2 Solutions joint venture was formed by Quintiles and Quest Diagnostics, combining the best of each parent organizations clinical trials laboratory services capabilities.

Description

SUMMARY:
The Senior Scientist will be responsible for development and validation of molecular assays requiring isolation of nucleic acid and detection using various PCR methods, nucleic acid sequencing, genotyping, or gene expression analysis. The ideal candidate will have a molecular biology, oncology, immunology, and/or human genetics background, strong communication and organizational skills, leads by influence, and strong problem-solving skills.

RESPONSIBILITIES:
Development and validation of molecular assays using genomic technologies such as DNA sequencing, amplification, genotyping, and gene expression.
Proficient in nucleic acid (DNA, RNA) extraction methodologies involving liquid and tissue specimens/samples.
Evaluates new genomic technologies and drives their implementation within the assay development team.
Provides Subject Matter Expertise (SME) in molecular biology, oncology, immunology, and/or human genetics.
Serve as a technical or scientific lead on internal and/or client projects.
Contributes to ideas and perspectives in client discussions. Engage and communicates with clients.
Independently designs and executes experiments to develop assays.
Responsible for sample and specimen handling of biological samples, including bacteria/viruses requiring BSL-2 containment.
Demonstrated ability to summarize, analyze and convey complex information clearly and adjust communication to the audience.
Contributes to or may author publications (posters, patents, journals), as applicable.
Responsible for, with increasing accountability for, creation and review of experimental designs, protocols, plans, procedures, product/process documents and reports to achieve department objectives.
May oversee/direct (be accountable for) lab work or work carried out by other associates in assay development.
Leads by example in following all policies, procedures as required and proactively identifies and remedies problems.
Independently executes defined protocols and procedures and creates technical reports on feasibility and validation projects.
Liaisons with other functions such as Project Services, Bioinformatics, Software, Operations, and Quality.
Job Requirements
REQUIRED KNOWLEDGE, SKILLS AND ABILITIES:
Technical expert on use of molecular biology techniques including hands-on experience with high throughput DNA Sequencers, genotyping, and Real-Time PCR equipment.
Strong oral and written communication skills; demonstrated ability to present and write technical Information and train staff on molecular methods.
Has in-depth understanding of risk management concepts and can assess product, process, project and schedule risks.
Able to remove simple or moderately complex road blocks.
Knowledge of Companion Diagnostics and/or Design Controls is preferred but not required.
Excellent computer skills including proficiency with Microsoft Office applications, as well as experience in bio-statistical software.
Demonstrated understanding of molecular biology, analyze data, and solve technical problems.
Demonstrates Q2 Solutions values of Quality, Teamwork, Leadership, Accountability, and Integrity.
Clinical laboratory assay development or CLIA experience preferred but not required.
Ability to effectively navigate on-line biological databases including NCBI (e.g. PubMed, Entrez, etc.), EMBL, Sanger, etc.
Accountable for decisions within scope of work. Uses sound judgment and thinks through impacts of situations, options, and broader impact as well.
Ability to influence tactical decisions within assay development and across functions within product line.
Motivates and engages team mates by asking for input and listening to other ideas.
PhD preferred but not required.
PREFERRED QUALITIES
Strong molecular biology background.
Strong organizational skills.
Effective communication skills.
Ability to effectively execute multiple tasks.
Able to drive problem solving activities within area of work. Uses Pareto charts, 5 Whys, fish bone diagrams to get to root cause.
Strong analytical skills.
Leads using influence.
Strong interpersonal skills.
MINIMUM REQUIRED EDUCATION AND EXPERIENCE:
BS/MS Degree or educational equivalent in cell biology, molecular biology, oncology, immunology, human genetics, or related field with a minimum of 8 years relevant experience; or equivalent combination of education, training and experience.

EEO Minorities/Females/Protected Veterans/Disabled

We know that meaningful results require not only the right approach but also the right people. Regardless of your role, we invite you to reimagine healthcare with us. You will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve human health outcomes.
Whatever your career goals, we are here to ensure you get there!

We invite you to join IQVIA™.","Research Triangle Park, NC",Senior Scientist,False
