Well_ft,Tide_ft,Rain_ft
2.39,-0.364,0.0
2.39,-0.249,0.0
2.39,-0.433,0.0
2.39,-0.8140000000000001,0.0
2.39,-1.2109999999999999,0.0
2.39,-1.568,0.0
2.39,-1.818,0.0
2.39,-1.955,0.0
2.39,-1.841,0.0
2.39,-1.5490000000000002,0.0
2.37,-1.138,0.0
2.37,-0.768,0.0
2.37,-0.466,0.0
2.37,-0.292,0.0
2.37,-0.377,0.0
2.37,-0.7509999999999999,0.0
2.37,-1.234,0.0
2.37,-1.598,0.0
2.37,-1.972,0.0
2.37,-2.1919999999999997,0.0
2.37,-2.205,0.0
2.35,-1.929,0.0
2.35,-1.486,0.0
2.35,-1.06,0.0
2.35,-0.6659999999999999,0.0
2.35,-0.35100000000000003,0.0
2.35,-0.262,0.0
2.35,-0.512,0.0
2.35,-0.935,0.0
2.35,-1.319,0.0
2.34,-1.663,0.0
2.34,-1.939,0.0
2.34,-2.0140000000000002,0.0
2.34,-1.811,0.0
2.34,-1.421,0.0
2.34,-0.9420000000000001,0.0
2.34,-0.561,0.0
2.34,-0.276,0.0
2.34,-0.16399999999999998,0.0
2.33,-0.4,0.0
2.33,-0.843,0.0
2.33,-1.2890000000000001,0.0
2.33,-1.6669999999999998,0.0
2.33,-1.969,0.0
2.33,-2.119,0.0
2.33,-2.044,0.0
2.33,-1.683,0.0
2.31,-1.148,0.0
2.31,-0.7120000000000001,0.0
2.31,-0.292,0.0
2.31,0.03,0.0
2.31,0.023,0.0
2.31,-0.35100000000000003,0.0
2.31,-0.8170000000000001,0.0
2.31,-1.2109999999999999,0.0
2.31,-1.578,0.0
2.31,-1.808,0.0
2.31,-1.821,0.0
2.31,-1.568,0.0
2.31,-1.099,0.0
2.31,-0.682,0.0
2.31,-0.32799999999999996,0.0
2.31,-0.069,0.0
2.31,-0.055999999999999994,0.0
2.31,-0.4,0.0
2.3,-0.8859999999999999,0.0
2.3,-1.3419999999999999,0.0
2.3,-1.755,0.0
2.3,-2.041,0.0
2.3,-2.113,0.0
2.3,-1.9,0.0
2.3,-1.45,0.0
2.3,-0.945,0.0
2.3,-0.499,0.0
2.3,-0.098,0.0
2.3,0.121,0.0
2.29,-0.043,0.0
2.29,-0.502,0.0
2.29,-0.955,0.0
2.29,-1.345,0.0
2.29,-1.673,0.0
2.29,-1.834,0.0
2.29,-1.745,0.0
2.29,-1.3780000000000001,0.0
2.29,-0.856,0.0
2.29,-0.446,0.0
2.29,-0.10800000000000001,0.0
2.29,0.11800000000000001,0.0
2.29,0.062,0.0
2.29,-0.364,0.0
2.29,-0.85,0.0
2.29,-1.273,0.0
2.29,-1.65,0.0
2.29,-1.831,0.0
2.29,-1.834,0.0
2.29,-1.493,0.0
2.29,-0.981,0.0
2.29,-0.44299999999999995,0.0
2.29,-0.039,0.0
2.29,0.322,0.0
2.29,0.41700000000000004,0.0
2.29,0.161,0.0
2.29,-0.348,0.0
2.29,-0.8140000000000001,0.0
2.29,-1.168,0.00020833325
2.29,-1.4340000000000002,0.0010416667500000002
2.29,-1.493,0.004375
2.29,-1.286,0.00395833325
2.29,-0.9279999999999999,0.00166666675
2.31,-0.413,0.00187499975
2.33,-0.02,0.00020833325
2.35,0.436,0.0
2.35,0.623,0.0
2.35,0.341,0.0
2.35,-0.049,0.00083333325
2.35,-0.659,0.0014583335000000002
2.35,-1.165,0.0004166665
2.35,-1.5290000000000001,0.0004166665
2.35,-1.6669999999999998,0.0
2.35,-1.453,0.0
2.35,-1.0170000000000001,0.0
2.35,-0.44299999999999995,0.0
2.35,0.036000000000000004,0.0
2.35,0.466,0.0
2.35,0.797,0.0
2.35,0.8009999999999999,0.0
2.35,0.4,0.0
2.35,-0.128,0.0
2.35,-0.5710000000000001,0.0
2.35,-0.968,0.0
2.35,-1.217,0.0
2.35,-1.224,0.00041666675000000004
2.35,-0.938,0.0
2.35,-0.627,0.0
2.35,-0.171,0.0
2.35,0.203,0.0
2.35,0.489,0.0
2.35,0.344,0.0
2.35,-0.013000000000000001,0.0
2.35,-0.495,0.0025
2.35,-1.0859999999999999,0.0
2.35,-1.4569999999999999,0.0
2.35,-1.716,0.0
2.35,-1.801,0.0
2.35,-1.5090000000000001,0.0
2.35,-1.06,0.0
2.35,-0.61,0.0
2.35,-0.213,0.0
2.35,0.171,0.0
2.35,0.282,0.0
2.35,0.154,0.0
2.35,-0.354,0.0
2.35,-0.807,0.0
2.35,-1.22,0.0
2.35,-1.5719999999999998,0.0
2.35,-1.67,0.0
2.35,-1.545,0.0
2.35,-1.227,0.0
2.35,-0.778,0.0
2.35,-0.361,0.0
2.35,-0.023,0.0
2.35,0.10800000000000001,0.0
2.35,-0.10800000000000001,0.0
2.35,-0.5710000000000001,0.0
2.35,-0.971,0.0
2.35,-1.3119999999999998,0.0
2.35,-1.67,0.0
2.35,-1.808,0.0
2.35,-1.6569999999999998,0.0
2.35,-1.329,0.0
2.35,-0.833,0.0
2.35,-0.44,0.0
2.35,-0.075,0.0
2.35,0.243,0.0
2.35,0.272,0.0
2.35,-0.062,0.0
2.35,-0.5870000000000001,0.0
2.35,-0.988,0.0
2.35,-1.3519999999999999,0.0
2.35,-1.585,0.0
2.35,-1.6269999999999998,0.0
2.34,-1.365,0.0
2.34,-0.961,0.0
2.3,-0.594,0.0
2.3,-0.23,0.0
2.3,0.066,0.0
2.3,0.092,0.0
2.3,-0.217,0.0
2.3,-0.6990000000000001,0.0
2.3,-1.122,0.0
2.3,-1.506,0.0
2.3,-1.768,0.0
2.3,-1.831,0.0
2.3,-1.6369999999999998,0.0
2.3,-1.207,0.0
2.3,-0.755,0.0
2.3,-0.384,0.0
2.3,0.003,0.0
2.3,0.207,0.0
2.3,0.075,0.0
2.3,-0.413,0.0
2.3,-0.879,0.0
2.3,-1.2429999999999999,0.0
2.3,-1.5290000000000001,0.0
2.3,-1.6540000000000001,0.0
2.3,-1.575,0.0
2.3,-1.266,0.0
2.3,-0.863,0.0
2.3,-0.502,0.0
2.3,-0.187,0.0
2.3,0.02,0.0
2.29,-0.013000000000000001,0.0
2.29,-0.42700000000000005,0.0
2.29,-0.8959999999999999,0.0
2.29,-1.273,0.0
2.29,-1.614,0.0
2.29,-1.808,0.0
2.29,-1.804,0.0
2.29,-1.493,0.0
2.29,-1.1059999999999999,0.0
2.29,-0.6659999999999999,0.0
2.29,-0.292,0.0
2.29,0.013000000000000001,0.0
2.29,0.11800000000000001,0.0
2.29,-0.128,0.0
2.29,-0.564,0.0
2.29,-0.919,0.0
2.29,-1.273,0.0
2.29,-1.496,0.0
2.29,-1.578,0.0
2.29,-1.3980000000000001,0.0
2.29,-1.03,0.0
2.29,-0.6729999999999999,0.0
2.29,-0.364,0.0
2.29,-0.11800000000000001,0.0
2.29,-0.016,0.0
2.29,-0.213,0.0
2.29,-0.594,0.0
2.29,-0.961,0.0
2.29,-1.3159999999999998,0.0
2.29,-1.624,0.0
2.29,-1.7590000000000001,0.0
2.29,-1.6469999999999998,0.0
2.29,-1.329,0.0
2.29,-0.9059999999999999,0.0
2.29,-0.5379999999999999,0.0
2.29,-0.187,0.0
2.29,0.039,0.0
2.29,0.059000000000000004,0.0
2.29,-0.282,0.0
2.29,-0.6659999999999999,0.0
2.29,-1.004,0.0
2.29,-1.329,0.0
2.29,-1.545,0.0
2.29,-1.588,0.0
2.29,-1.375,0.0
2.29,-1.04,0.0
2.29,-0.7190000000000001,0.0
2.29,-0.44,0.0
2.29,-0.253,0.0
2.29,-0.213,0.0
2.29,-0.466,0.0
2.29,-0.7909999999999999,0.0
2.29,-1.135,0.0
2.29,-1.45,0.0
2.29,-1.703,0.0
2.29,-1.801,0.0
2.29,-1.673,0.0
2.29,-1.2990000000000002,0.0
2.29,-0.902,0.0
2.29,-0.515,0.0
2.29,-0.157,0.0
2.29,0.033,0.0
2.29,-0.02,0.0
2.29,-0.302,0.0
2.17,-0.732,0.0
2.17,-1.0170000000000001,0.0
2.17,-1.3219999999999998,0.0
2.17,-1.45,0.0
2.17,-1.46,0.0
2.17,-1.2109999999999999,0.0
2.17,-0.856,0.0
2.17,-0.5379999999999999,0.00020833325
2.17,-0.23,0.0025
2.17,0.026000000000000002,0.0010416665
2.17,0.049,0.0
2.17,-0.23600000000000002,0.0
2.17,-0.61,0.0
2.17,-0.938,0.0
2.17,-1.2570000000000001,0.0
2.17,-1.463,0.0
2.17,-1.5090000000000001,0.0
2.17,-1.391,0.0
2.17,-1.04,0.0
2.17,-0.659,0.0
2.17,-0.318,0.0
2.17,-0.03,0.0020833335
2.17,0.177,0.00208333325
2.21,0.161,0.013749999749999998
2.23,0.013000000000000001,0.011666666749999999
2.51,-0.40700000000000003,0.00020833325
2.65,-0.774,0.00041666675000000004
2.65,-1.099,0.00229166675
2.66,-1.2890000000000001,0.002916667
2.66,-1.2830000000000001,0.00291666675
2.66,-1.03,0.01125000025
2.66,-0.627,0.00604166675
2.9,-0.331,0.0031249997500000003
2.97,-0.043,0.0025
2.97,0.24,0.00083333325
3.05,0.21,0.0
3.05,0.023,0.0
3.05,-0.292,0.0
3.05,-0.6559999999999999,0.0
3.05,-0.925,0.0
3.05,-1.1320000000000001,0.0
3.05,-1.175,0.00020833325
3.02,-1.014,0.0
3.02,-0.696,0.0
3.02,-0.341,0.0
3.02,0.01,0.0
3.02,0.344,0.0
3.01,0.466,0.0014583335000000002
2.98,0.282,0.0
2.98,0.066,0.0
2.98,-0.308,0.0
2.98,-0.633,0.0
2.98,-0.945,0.0018750002500000002
2.98,-1.079,0.0010416667500000002
2.99,-0.997,0.0
3.0,-0.784,0.0
3.0,-0.45299999999999996,0.0
3.0,-0.03,0.0
2.99,0.23600000000000002,0.0
2.99,0.43,0.0
2.99,0.47600000000000003,0.00041666675000000004
2.97,0.33799999999999997,0.00020833325
2.96,-0.098,0.0
2.96,-0.505,0.0
2.96,-0.8270000000000001,0.0
2.96,-1.079,0.0
2.96,-1.158,0.0
2.95,-1.001,0.0
2.94,-0.705,0.0
2.94,-0.318,0.0
2.91,-0.01,0.0
2.91,0.259,0.0
2.91,0.4,0.0
2.91,0.315,0.0
2.91,-0.003,0.0
2.91,-0.45899999999999996,0.0
2.91,-0.856,0.00020833325
2.91,-1.207,0.0
2.84,-1.421,0.0
2.84,-1.4469999999999998,0.00020833325
2.84,-1.188,0.0
2.83,-0.774,0.0
2.84,-0.40399999999999997,0.0
2.84,-0.07200000000000001,0.0
2.84,0.21,0.0
2.84,0.32799999999999996,0.0
2.84,0.11800000000000001,0.0
2.8,-0.292,0.0
2.79,-0.682,0.0
2.79,-1.0759999999999998,0.0
2.79,-1.3880000000000001,0.0
2.79,-1.45,0.0
2.76,-1.2429999999999999,0.0
2.76,-0.866,0.0
2.76,-0.41700000000000004,0.0
2.76,-0.043,0.0
2.76,0.292,0.0
2.76,0.44,0.0
2.76,0.26899999999999996,0.0
2.76,-0.151,0.0
2.74,-0.6,0.0
2.74,-1.0270000000000001,0.0
2.74,-1.421,0.0
2.74,-1.6440000000000001,0.0
2.74,-1.624,0.0
2.74,-1.335,0.0
2.74,-0.83,0.0
2.74,-0.371,0.0
2.74,0.07200000000000001,0.0
2.74,0.433,0.0
2.74,0.5539999999999999,0.0
2.74,0.348,0.0
2.74,-0.19699999999999998,0.0
2.74,-0.682,0.0
2.74,-1.079,0.0
2.74,-1.3619999999999999,0.0
2.74,-1.4340000000000002,0.0
2.74,-1.263,0.0
2.74,-0.8859999999999999,0.0
2.74,-0.40399999999999997,0.0
2.74,-0.023,0.0
2.74,0.33799999999999997,0.0
2.74,0.502,0.0
2.74,0.308,0.0
2.74,-0.207,0.0
2.74,-0.741,0.0
2.74,-1.234,0.0
2.74,-1.6669999999999998,0.0
2.74,-1.893,0.0
2.74,-1.8730000000000002,0.0
2.74,-1.5419999999999998,0.0
2.74,-0.9940000000000001,0.0
2.74,-0.489,0.0
2.74,0.033,0.0
2.74,0.41,0.0
2.74,0.528,0.0
2.74,0.249,0.0
2.74,-0.36700000000000005,0.0
2.74,-0.853,0.0
2.74,-1.2890000000000001,0.0
2.74,-1.611,0.0
2.74,-1.686,0.0
2.74,-1.4469999999999998,0.0
2.74,-0.965,0.0
2.74,-0.446,0.0
2.74,0.033,0.0
2.74,0.413,0.0
2.74,0.5710000000000001,0.0
2.7,0.312,0.0
2.7,-0.32799999999999996,0.0
2.7,-0.912,0.0
2.7,-1.4369999999999998,0.0
2.7,-1.8730000000000002,0.0
2.7,-2.083,0.0
2.7,-2.011,0.0
2.7,-1.594,0.0
2.7,-0.935,0.0
2.7,-0.348,0.0
2.7,0.19699999999999998,0.0
2.7,0.643,0.0
2.7,0.768,0.0
2.7,0.358,0.0
2.7,-0.318,0.0
2.7,-0.86,0.0
2.66,-1.329,0.0
2.66,-1.673,0.0
2.66,-1.755,0.0
2.66,-1.45,0.0
2.66,-0.889,0.0
2.66,-0.295,0.0
2.66,0.184,0.0
2.65,0.591,0.0
2.65,0.6920000000000001,0.0
2.65,0.272,0.0
2.65,-0.40700000000000003,0.0
2.65,-0.988,0.0
2.65,-1.516,0.0
2.65,-1.952,0.0
2.65,-2.165,0.0
2.65,-2.0669999999999997,0.0
2.65,-1.588,0.0
2.65,-0.866,0.0
2.65,-0.23,0.0
2.65,0.397,0.0
2.65,0.833,0.0
2.65,0.9279999999999999,0.0
2.65,0.413,0.0
2.65,-0.26899999999999996,0.0
2.65,-0.83,0.0
2.65,-1.358,0.0
2.65,-1.69,0.0
2.65,-1.7619999999999998,0.0
2.65,-1.4269999999999998,0.0
2.65,-0.82,0.0
2.65,-0.299,0.0
2.65,0.217,0.0
2.65,0.597,0.0
2.65,0.6729999999999999,0.0
2.65,0.26899999999999996,0.0
2.65,-0.44299999999999995,0.0
2.65,-1.001,0.0
2.65,-1.5490000000000002,0.0
2.65,-1.9780000000000002,0.0
2.65,-2.185,0.0
2.65,-2.0340000000000003,0.0
2.65,-1.453,0.0
2.65,-0.741,0.0
2.65,-0.046,0.0
2.65,0.5579999999999999,0.0
2.65,0.9279999999999999,0.0
2.65,0.9420000000000001,0.0
2.65,0.315,0.0
2.65,-0.446,0.0
2.65,-0.9840000000000001,0.0
2.65,-1.4669999999999999,0.0
2.65,-1.7519999999999998,0.0
2.65,-1.755,0.0
2.65,-1.358,0.0
2.65,-0.778,0.0
2.65,-0.23,0.0
2.65,0.256,0.0
2.65,0.6459999999999999,0.0
2.65,0.735,0.0
2.65,0.226,0.0
2.65,-0.433,0.0
2.6,-0.9940000000000001,0.0
2.6,-1.581,0.0
2.6,-1.9909999999999999,0.0
2.6,-2.113,0.0
2.6,-1.88,0.0
2.6,-1.2890000000000001,0.0
2.6,-0.5870000000000001,0.0
2.6,0.049,0.0
2.6,0.597,0.0
2.6,0.915,0.0
2.6,0.84,0.0
2.6,0.24,0.0
2.6,-0.446,0.0
2.6,-0.988,0.0
2.6,-1.486,0.0
2.6,-1.804,0.0
2.6,-1.755,0.0
2.6,-1.365,0.0
2.6,-0.755,0.0
2.6,-0.203,0.0
2.6,0.249,0.0
2.6,0.545,0.0
2.6,0.505,0.0
2.6,0.003,0.0
2.6,-0.62,0.0
2.6,-1.224,0.00020833325
2.6,-1.7519999999999998,0.00458333325
2.6,-2.123,0.00208333325
2.69,-2.303,0.0
2.79,-2.0140000000000002,0.0
2.79,-1.4369999999999998,0.0
2.79,-0.745,0.0
2.79,-0.141,0.0
2.79,0.348,0.0
2.78,0.636,0.0
2.78,0.568,0.0
2.78,-0.059000000000000004,0.0
2.75,-0.6890000000000001,0.0
2.75,-1.171,0.0
2.75,-1.631,0.0
2.75,-1.85,0.0
2.75,-1.801,0.0
2.75,-1.4340000000000002,0.0
2.71,-0.8370000000000001,0.0
2.71,-0.348,0.0
2.71,0.085,0.0
2.71,0.36700000000000005,0.0
2.71,0.331,0.0
2.71,-0.135,0.0
2.71,-0.63,0.0
2.71,-1.1840000000000002,0.0
2.71,-1.791,0.0
2.62,-1.893,0.0
2.62,-2.142,0.0
2.62,-1.795,0.0
2.62,-1.2570000000000001,0.0
2.62,-0.6920000000000001,0.0
2.61,-0.19,0.0
2.61,0.276,0.0
2.61,0.564,0.0
2.61,0.423,0.0
2.59,-0.115,0.0
2.59,-0.6459999999999999,0.0
2.59,-1.109,0.0
2.58,-1.499,0.0
2.58,-1.719,0.0
2.58,-1.6540000000000001,0.0
2.58,-1.306,0.0
2.58,-0.758,0.0
2.58,-0.302,0.0
2.58,0.115,0.0
2.58,0.41700000000000004,0.0
2.58,0.44299999999999995,0.0
2.58,-0.02,0.0
2.58,-0.574,0.0
2.47,-1.05,0.0
2.47,-1.44,0.0
2.47,-1.768,0.0
2.47,-1.788,0.0
2.47,-1.483,0.0
2.47,-0.9279999999999999,0.0
2.47,-0.423,0.0
2.47,0.03,0.0
2.47,0.45299999999999996,0.0
2.47,0.627,0.0
2.46,0.40399999999999997,0.0
2.46,-0.151,0.0
2.46,-0.659,0.0
2.43,-1.093,0.0
2.43,-1.3980000000000001,0.0
2.43,-1.5619999999999998,0.0
2.43,-1.463,0.0
2.42,-1.0859999999999999,0.0
2.42,-0.568,0.0
2.42,-0.2,0.0
2.42,0.154,0.0
2.4,0.397,0.0
2.4,0.361,0.0
2.4,-0.07200000000000001,0.0
2.4,-0.61,0.0
2.39,-1.033,0.0
2.39,-1.4269999999999998,0.0
2.39,-1.64,0.0
2.39,-1.683,0.0
2.39,-1.4369999999999998,0.0
2.39,-0.9740000000000001,0.0
2.39,-0.518,0.0
2.39,-0.075,0.0
2.39,0.266,0.0
2.39,0.41700000000000004,0.0
2.39,0.243,0.0
2.39,-0.256,0.0
2.35,-0.715,0.0
2.35,-1.135,0.0
2.35,-1.4669999999999999,0.0
2.35,-1.621,0.0
2.35,-1.5490000000000002,0.0
2.35,-1.204,0.0
2.35,-0.758,0.0
2.35,-0.358,0.0
2.35,0.006999999999999999,0.0
2.35,0.2,0.0
2.35,0.184,0.0
2.35,-0.141,0.0
2.35,-0.5579999999999999,0.0
2.35,-0.965,0.0
2.35,-1.339,0.0
2.35,-1.5290000000000001,0.0
2.35,-1.5419999999999998,0.0
2.35,-1.3119999999999998,0.0
2.35,-0.8859999999999999,0.0
2.35,-0.42,0.0
2.35,-0.039,0.0
2.35,0.243,0.0
2.35,0.358,0.0
2.35,0.157,0.0
2.35,-0.325,0.0
2.35,-0.735,0.0
2.35,-1.148,0.0
2.35,-1.4569999999999999,0.0
2.34,-1.585,0.0
2.34,-1.5090000000000001,0.0
2.34,-1.175,0.0
2.34,-0.732,0.0014583330000000002
2.34,-0.39,0.0
2.34,-0.013000000000000001,0.0
2.34,0.19,0.0
2.34,0.171,0.0
2.34,-0.151,0.0
2.34,-0.574,0.0
2.34,-0.922,0.0
2.34,-1.214,0.0
2.34,-1.43,0.0
2.34,-1.493,0.0
2.34,-1.227,0.0
2.34,-0.8009999999999999,0.0
2.34,-0.384,0.0
2.34,0.003,0.0
2.34,0.292,0.0
2.34,0.358,0.0
2.34,0.14800000000000002,0.0
2.34,-0.308,0.0
2.34,-0.7020000000000001,0.0
2.34,-1.05,0.0
2.34,-1.329,0.0
2.34,-1.496,0.0
2.34,-1.3780000000000001,0.0
2.35,-1.047,0.0
2.35,-0.62,0.0
2.35,-0.24600000000000002,0.0
2.35,0.102,0.0
2.36,0.371,0.0
2.36,0.384,0.0
2.36,0.066,0.0
2.36,-0.36700000000000005,0.0
2.36,-0.715,0.0
2.36,-1.0170000000000001,0.0
2.36,-1.227,0.0
2.36,-1.22,0.0
2.36,-0.965,0.0
2.36,-0.5539999999999999,0.0
2.36,-0.187,0.0
2.37,0.115,0.0
2.37,0.413,0.0010416667500000002
2.37,0.525,0.0016666665000000002
2.45,0.243,0.0
2.46,-0.253,0.0
2.46,-0.63,0.0
2.46,-1.024,0.0
2.46,-1.325,0.0
2.46,-1.473,0.0
2.46,-1.319,0.0
2.46,-0.978,0.0
2.46,-0.509,0.00041666675000000004
2.46,-0.128,0.00041666675000000004
2.46,0.223,0.0
2.46,0.45299999999999996,0.0
2.46,0.449,0.0004166665
2.46,0.135,0.0
2.5,-0.374,0.0
2.5,-0.6890000000000001,0.000625
2.5,-1.056,0.0
2.5,-1.227,0.0
2.5,-1.26,0.0
2.5,-0.955,0.0
2.5,-0.528,0.0
2.5,-0.226,0.0
2.5,0.115,0.0
2.5,0.35100000000000003,0.0
2.5,0.354,0.0
2.5,0.026000000000000002,0.0
2.5,-0.40700000000000003,0.0
2.51,-0.7909999999999999,0.0
2.51,-1.1840000000000002,0.0
2.51,-1.476,0.0
2.51,-1.5619999999999998,0.0
2.51,-1.4040000000000001,0.0
2.51,-1.004,0.0
2.51,-0.535,0.0
2.51,-0.138,0.0
2.51,0.19399999999999998,0.0
2.51,0.39399999999999996,0.0
2.51,0.384,0.0
2.51,-0.026000000000000002,0.0
2.51,-0.48200000000000004,0.0
2.51,-0.833,0.0
2.51,-1.155,0.0
2.51,-1.2990000000000002,0.0
2.51,-1.2570000000000001,0.000625
2.51,-0.899,0.011458333250000001
2.51,-0.325,0.00291666675
2.75,-0.377,0.00291666675
2.81,-0.006999999999999999,0.0
2.87,0.249,0.0
2.87,0.207,0.0
2.87,-0.18,0.0
2.84,-0.63,0.0
2.84,-1.0270000000000001,0.0
2.79,-1.3880000000000001,0.0
2.77,-1.6269999999999998,0.0
2.77,-1.6269999999999998,0.0
2.77,-1.375,0.0
2.77,-0.951,0.0
2.77,-0.495,0.0
2.77,-0.098,0.0
2.77,0.161,0.0
2.77,0.381,0.0
2.77,0.203,0.0
2.71,-0.23600000000000002,0.0
2.71,-0.6759999999999999,0.0
2.71,-1.063,0.0
2.71,-1.3119999999999998,0.0
2.71,-1.348,0.0
2.7,-1.253,0.0
2.7,-0.961,0.0
2.7,-0.541,0.0
2.66,-0.22,0.0
2.66,0.062,0.0
2.66,0.207,0.0
2.66,0.11199999999999999,0.0
2.66,-0.358,0.0
2.66,-0.807,0.0
2.66,-1.198,0.0
2.66,-1.506,0.0
2.59,-1.6540000000000001,0.0
2.59,-1.5719999999999998,0.0
2.59,-1.2009999999999998,0.0
2.58,-0.774,0.0
2.58,-0.436,0.0
2.58,0.026000000000000002,0.0
2.58,0.374,0.0
2.58,0.525,0.0
2.56,0.131,0.0
2.55,-0.325,0.0
2.55,-0.745,0.0
2.53,-1.109,0.0
2.53,-1.355,0.0
2.53,-1.4240000000000002,0.0
2.53,-1.227,0.0
2.53,-0.804,0.0
2.53,-0.40700000000000003,0.0
2.53,-0.092,0.0
2.53,0.161,0.0
2.53,0.22,0.0
2.53,-0.08199999999999999,0.0
2.46,-0.5539999999999999,0.0
2.46,-0.951,0.0
2.46,-1.24,0.0
2.45,-1.611,0.0
2.45,-1.736,0.0
2.45,-1.565,0.00020833325
2.45,-1.138,0.00145833325
2.45,-0.669,0.0
2.45,-0.249,0.0
2.45,0.18,0.0
2.45,0.42700000000000005,0.0
2.44,0.361,0.0
2.44,-0.059000000000000004,0.0
2.44,-0.502,0.0
2.44,-0.8759999999999999,0.0
2.44,-1.204,0.0
2.44,-1.385,0.0
2.44,-1.381,0.0
2.44,-1.102,0.0
2.44,-0.525,0.0
2.44,-0.285,0.0
2.39,0.043,0.0
2.39,0.24600000000000002,0.0
2.39,0.207,0.0
2.39,-0.213,0.0
2.39,-0.6920000000000001,0.0
2.39,-1.099,0.0
2.39,-1.4669999999999999,0.0
2.39,-1.6769999999999998,0.0
2.39,-1.6469999999999998,0.0
2.39,-1.3419999999999999,0.0
2.39,-0.833,0.0
2.39,-0.39,0.0
2.39,0.075,0.0
2.39,0.361,0.0
2.36,0.502,0.0
2.36,0.27899999999999997,0.0
2.36,-0.157,0.0
2.36,-0.5539999999999999,0.0
2.36,-0.968,0.0
2.36,-1.28,0.0
2.36,-1.371,0.0
2.36,-1.188,0.0
2.36,-0.856,0.0
2.36,-0.456,0.0
2.36,-0.125,0.0
2.35,0.177,0.0
2.35,0.322,0.0
2.35,0.171,0.0
2.35,-0.312,0.0
2.35,-0.7509999999999999,0.0
2.35,-1.165,0.0
2.35,-1.47,0.0
2.35,-1.64,0.0
2.35,-1.535,0.0
2.35,-1.138,0.0
2.35,-0.6459999999999999,0.0
2.35,-0.18,0.0
2.35,0.243,0.0
2.35,0.574,0.0
2.35,0.627,0.0
2.35,0.272,0.0
2.35,-0.276,0.0
2.35,-0.682,0.0
2.35,-1.063,0.0
2.35,-1.296,0.0
2.35,-1.26,0.0
2.35,-0.9740000000000001,0.0
2.31,-0.499,0.0
2.31,-0.22,0.0
2.31,0.151,0.0
2.31,0.377,0.0
2.31,0.433,0.0
2.31,0.085,0.0
2.31,-0.423,0.0
2.31,-0.732,0.0
2.31,-1.27,0.0
2.31,-1.5419999999999998,0.0
2.31,-1.6340000000000001,0.0
2.31,-1.4340000000000002,0.0
2.31,-0.968,0.00979166675
2.31,-0.397,0.0
2.34,-0.033,0.0
2.34,0.364,0.0
2.34,0.643,0.0
2.34,0.541,0.0
2.34,0.14800000000000002,0.0
2.34,-0.371,0.0
2.34,-0.755,0.0
2.34,-1.093,0.0
2.34,-1.2429999999999999,0.0
2.34,-1.093,0.0
2.34,-0.81,0.0
2.34,-0.449,0.0
2.34,-0.085,0.00083333325
2.34,0.344,0.0
2.34,0.41,0.0
2.34,0.32799999999999996,0.0
2.34,-0.11800000000000001,0.0
2.34,-0.5539999999999999,0.0
2.34,-0.915,0.0
2.34,-1.234,0.0
2.34,-1.496,0.0
2.34,-1.49,0.0
2.34,-1.1840000000000002,0.0
2.34,-0.738,0.0
2.34,-0.18,0.0
2.34,0.308,0.0
2.33,0.63,0.0
2.33,0.636,0.0
2.33,0.312,0.0
2.33,-0.16399999999999998,0.0
2.33,-0.584,0.0
2.33,-0.958,0.00020833325
2.33,-1.234,0.0
2.33,-1.28,0.0
2.33,-1.02,0.0
2.31,-0.64,0.00625
2.31,-0.292,0.01291666675
2.41,0.223,0.003125
2.51,0.581,0.0010416665
2.55,0.728,0.00020833325
2.55,0.41,0.0
2.55,0.177,0.0
2.55,-0.535,0.0
2.54,-1.02,0.0
2.53,-1.355,0.0
2.53,-1.526,0.0
2.53,-1.486,0.0
2.52,-1.24,0.0
2.52,-0.787,0.0
2.52,-0.325,0.0
2.52,0.052000000000000005,0.0
2.52,0.325,0.0
2.52,0.33799999999999997,0.0
2.49,-0.03,0.0
2.48,-0.495,0.0
2.48,-0.909,0.0
2.48,-1.22,0.0
2.48,-1.4469999999999998,0.0
2.48,-1.44,0.0
2.48,-1.23,0.0
2.48,-0.853,0.0
2.45,-0.499,0.0
2.45,-0.226,0.0
2.45,-0.02,0.0
2.45,0.039,0.0
2.45,-0.285,0.0
2.45,-0.758,0.0
2.45,-1.158,0.0
2.45,-1.49,0.0
2.45,-1.732,0.0
2.45,-1.804,0.0
2.45,-1.6340000000000001,0.0
2.45,-1.234,0.0
2.38,-0.768,0.0
2.38,-0.374,0.0
2.38,0.0,0.0
2.38,0.223,0.0
2.38,0.161,0.0
2.38,-0.276,0.0
2.38,-0.758,0.0
2.38,-1.099,0.0
2.38,-1.4169999999999998,0.0
2.38,-1.5619999999999998,0.0
2.38,-1.5519999999999998,0.0
2.38,-1.3319999999999999,0.0
2.38,-0.948,0.0
2.38,-0.617,0.0
2.38,-0.32799999999999996,0.0
2.38,-0.08199999999999999,0.0
2.38,-0.07200000000000001,0.0
2.35,-0.436,0.0
2.35,-0.863,0.0
2.35,-1.217,0.0
2.35,-1.5719999999999998,0.0
2.35,-1.768,0.0
2.35,-1.7519999999999998,0.0
2.35,-1.463,0.0
2.35,-0.9940000000000001,0.0
2.35,-0.5539999999999999,0.0
2.35,-0.151,0.0
2.35,0.187,0.0
2.35,0.322,0.0
2.35,0.115,0.0
2.35,-0.335,0.0
2.35,-0.715,0.0
2.35,-1.043,0.0
